"time","global","region"
9581,61304,20304
9582,61304,20304
9583,61295,20305
9584,61308,20305
9585,61307,20303
9586,61302,20303
9587,61305,20303
9588,61303,20304
9589,61304,20304
9590,61302,20305
9591,61305,20304
9592,61307,20304
9593,61306,20304
9594,61305,20305
9595,61303,20304
9596,61303,20304
9597,61307,20304
9598,61303,20304
9599,61304,20306
9600,61304,20306
9601,61300,20307
9602,61301,20308
9603,61302,20308
9604,61302,20305
9605,61300,20306
9606,61300,20307
9607,61302,20307
9608,61300,20307
9609,61297,20307
9610,61306,20306
9611,61303,20307
9612,61297,20308
9613,61301,20308
9614,61296,20308
9615,61296,20307
9616,61300,20305
9617,61303,20307
9618,61302,20306
9619,61303,20306
9620,61303,20309
9621,61301,20307
9622,61299,20305
9623,61302,20307
9624,61297,20306
9625,61302,20306
9626,61296,20306
9627,61300,20305
9628,61303,20306
9629,61302,20308
9630,61301,20308
9631,61304,20307
9632,61303,20306
9633,61303,20306
9634,61301,20307
9635,61302,20307
9636,61304,20308
9637,61300,20308
9638,61304,20307
9639,61299,20307
9640,61301,20307
9641,61298,20309
9642,61298,20308
9643,61298,20308
9644,61297,20308
9645,61296,20309
9646,61303,20309
9647,61302,20307
9648,61301,20308
9649,61304,20306
9650,61302,20307
9651,61303,20308
9652,61304,20307
9653,61294,20308
9654,61297,20306
9655,61302,20308
9656,61296,20306
9657,61298,20304
9658,61302,20306
9659,61301,20306
9660,61301,20305
9661,61303,20305
9662,61298,20305
9663,61303,20306
9664,61302,20307
9665,61302,20305
9666,61298,20306
9667,61299,20305
9668,61304,20307
9669,61304,20305
9670,61308,20306
9671,61300,20304
9672,61302,20304
9673,61300,20305
9674,61301,20306
9675,61302,20308
9676,61302,20308
9677,61304,20307
9678,61298,20307
9679,61300,20308
9680,61303,20308
9681,61308,20306
9682,61305,20306
9683,61303,20304
9684,61300,20306
9685,61303,20307
9686,61301,20304
9687,61299,20306
9688,61300,20307
9689,61302,20306
9690,61300,20303
9691,61303,20304
9692,61299,20305
9693,61304,20305
9694,61304,20306
9695,61305,20306
9696,61302,20305
9697,61305,20303
9698,61308,20304
9699,61310,20302
9700,61306,20303
9701,61304,20302
9702,61308,20301
9703,61307,20301
9704,61308,20299
9705,61303,20301
9706,61306,20302
9707,61306,20301
9708,61304,20302
9709,61303,20303
9710,61308,20302
9711,61305,20301
9712,61305,20301
9713,61302,20303
9714,61300,20299
9715,61306,20302
9716,61308,20301
9717,61307,20300
9718,61307,20302
9719,61308,20302
9720,61309,20302
9721,61305,20301
9722,61308,20301
9723,61303,20301
9724,61307,20297
9725,61309,20298
9726,61306,20298
9727,61309,20295
9728,61315,20295
9729,61312,20296
9730,61310,20297
9731,61308,20296
9732,61313,20297
9733,61316,20297
9734,61314,20298
9735,61313,20298
9736,61314,20296
9737,61310,20297
9738,61309,20297
9739,61311,20297
9740,61314,20297
9741,61309,20296
9742,61311,20295
9743,61314,20297
9744,61312,20294
9745,61311,20297
9746,61312,20297
9747,61310,20295
9748,61310,20297
9749,61312,20297
9750,61310,20298
9751,61313,20297
9752,61314,20297
9753,61311,20297
9754,61312,20296
9755,61311,20298
9756,61310,20298
9757,61309,20298
9758,61306,20296
9759,61308,20299
9760,61304,20300
9761,61306,20299
9762,61307,20297
9763,61311,20297
9764,61312,20299
9765,61307,20298
9766,61307,20299
9767,61306,20300
9768,61306,20298
9769,61306,20300
9770,61307,20301
9771,61307,20299
9772,61309,20301
9773,61306,20300
9774,61310,20298
9775,61304,20299
9776,61307,20299
9777,61306,20302
9778,61308,20302
9779,61304,20299
9780,61309,20300
9781,61305,20301
9782,61305,20299
9783,61307,20300
9784,61302,20302
9785,61310,20302
9786,61305,20300
9787,61307,20302
9788,61304,20302
9789,61307,20300
9790,61309,20299
9791,61307,20302
9792,61308,20301
9793,61308,20303
9794,61306,20303
9795,61307,20303
9796,61305,20301
9797,61307,20301
9798,61312,20301
9799,61309,20299
9800,61305,20300
9801,61306,20299
9802,61308,20302
9803,61304,20302
9804,61307,20301
9805,61307,20301
9806,61308,20301
9807,61312,20297
9808,61309,20299
9809,61311,20300
9810,61308,20300
9811,61307,20300
9812,61307,20297
9813,61309,20298
9814,61311,20300
9815,61311,20299
9816,61311,20298
9817,61307,20299
9818,61309,20300
9819,61305,20299
9820,61309,20300
9821,61310,20301
9822,61308,20301
9823,61308,20299
9824,61306,20300
9825,61309,20299
9826,61306,20297
9827,61313,20298
9828,61310,20299
9829,61307,20298
9830,61312,20297
9831,61310,20298
9832,61311,20297
9833,61310,20297
9834,61316,20295
9835,61316,20295
9836,61313,20296
9837,61308,20296
9838,61313,20296
9839,61307,20296
9840,61310,20296
9841,61315,20296
9842,61307,20297
9843,61313,20293
9844,61313,20297
9845,61312,20295
9846,61315,20297
9847,61310,20297
9848,61314,20296
9849,61309,20297
9850,61311,20298
9851,61311,20297
9852,61312,20296
9853,61315,20298
9854,61310,20298
9855,61310,20297
9856,61307,20296
9857,61311,20298
9858,61311,20298
9859,61313,20298
9860,61310,20299
9861,61309,20299
9862,61309,20299
9863,61307,20297
9864,61306,20297
9865,61305,20298
9866,61308,20297
9867,61310,20299
9868,61311,20297
9869,61312,20299
9870,61310,20299
9871,61313,20298
9872,61310,20297
9873,61314,20295
9874,61314,20297
9875,61310,20296
9876,61311,20295
9877,61312,20295
9878,61313,20296
9879,61313,20294
9880,61311,20296
9881,61313,20294
9882,61317,20295
9883,61317,20295
9884,61317,20296
9885,61314,20296
9886,61309,20294
9887,61316,20296
9888,61309,20296
9889,61312,20297
9890,61311,20297
9891,61308,20296
9892,61312,20297
9893,61314,20296
9894,61312,20295
9895,61310,20298
9896,61314,20294
9897,61313,20296
9898,61309,20298
9899,61309,20298
9900,61313,20297
9901,61311,20297
9902,61312,20297
9903,61306,20297
9904,61310,20296
9905,61312,20297
9906,61314,20298
9907,61307,20296
9908,61303,20298
9909,61313,20296
9910,61313,20297
9911,61313,20297
9912,61310,20297
9913,61312,20298
9914,61309,20294
9915,61311,20297
9916,61313,20298
9917,61311,20299
9918,61308,20298
9919,61308,20297
9920,61309,20295
9921,61311,20299
9922,61309,20296
9923,61306,20298
9924,61306,20299
9925,61313,20299
9926,61308,20299
9927,61310,20297
9928,61313,20299
9929,61310,20297
9930,61313,20297
9931,61310,20299
9932,61313,20296
9933,61310,20299
9934,61307,20300
9935,61303,20299
9936,61312,20300
9937,61313,20300
9938,61309,20300
9939,61310,20300
9940,61307,20300
9941,61305,20301
9942,61309,20299
9943,61309,20300
9944,61308,20299
9945,61304,20301
9946,61307,20301
9947,61308,20300
9948,61309,20299
9949,61305,20300
9950,61305,20301
9951,61299,20299
9952,61304,20300
9953,61310,20301
9954,61308,20300
9955,61308,20301
9956,61312,20301
9957,61309,20301
9958,61309,20301
9959,61309,20302
9960,61298,20300
9961,61304,20301
9962,61303,20301
9963,61308,20302
9964,61306,20301
9965,61306,20300
9966,61301,20301
9967,61307,20302
9968,61306,20302
9969,61309,20301
9970,61304,20302
9971,61306,20302
9972,61305,20302
9973,61309,20302
9974,61306,20302
9975,61303,20301
9976,61299,20302
9977,61307,20302
9978,61305,20302
9979,61307,20301
9980,61306,20302
9981,61306,20298
9982,61303,20301
9983,61311,20301
9984,61310,20302
9985,61307,20302
9986,61310,20300
9987,61311,20300
9988,61306,20301
9989,61309,20301
9990,61306,20302
9991,61307,20301
9992,61307,20302
9993,61304,20302
9994,61307,20302
9995,61310,20302
9996,61304,20301
9997,61307,20301
9998,61303,20301
9999,61306,20301
10000,61308,20301
10001,61309,20299
10002,61308,20301
10003,61309,20300
10004,61308,20301
10005,61303,20302
10006,61309,20301
10007,61307,20301
10008,61307,20302
10009,61302,20301
10010,61305,20302
10011,61308,20300
10012,61307,20302
10013,61304,20300
10014,61309,20300
10015,61310,20301
10016,61304,20299
10017,61308,20302
10018,61312,20301
10019,61308,20302
10020,61305,20301
10021,61308,20301
10022,61305,20301
10023,61309,20301
10024,61309,20300
10025,61306,20300
10026,61298,20302
10027,61300,20300
10028,61309,20300
10029,61306,20298
10030,61306,20302
10031,61308,20302
10032,61306,20300
10033,61309,20301
10034,61304,20301
10035,61301,20301
10036,61307,20299
10037,61304,20302
10038,61306,20301
10039,61306,20303
10040,61300,20304
10041,61304,20302
10042,61305,20301
10043,61304,20304
10044,61303,20303
10045,61305,20304
10046,61306,20304
10047,61306,20303
10048,61307,20303
10049,61298,20305
10050,61298,20304
10051,61303,20306
10052,61306,20307
10053,61304,20307
10054,61300,20306
10055,61302,20308
10056,61301,20307
10057,61303,20307
10058,61304,20308
10059,61305,20309
10060,61294,20309
10061,61300,20308
10062,61302,20309
10063,61301,20309
10064,61303,20308
10065,61302,20307
10066,61305,20309
10067,61300,20309
10068,61303,20309
10069,61299,20308
10070,61299,20306
10071,61296,20307
10072,61306,20308
10073,61298,20309
10074,61299,20309
10075,61301,20308
10076,61301,20309
10077,61304,20309
10078,61302,20309
10079,61299,20309
10080,61302,20309
10081,61301,20307
10082,61299,20309
10083,61305,20308
10084,61303,20307
10085,61298,20308
10086,61303,20307
10087,61299,20307
10088,61300,20309
10089,61300,20309
10090,61301,20309
10091,61302,20308
10092,61303,20310
10093,61300,20310
10094,61298,20309
10095,61298,20309
10096,61299,20309
10097,61302,20310
10098,61303,20307
10099,61300,20310
10100,61302,20309
10101,61297,20309
10102,61295,20311
10103,61298,20310
10104,61297,20309
10105,61303,20310
10106,61296,20311
10107,61298,20307
10108,61298,20310
10109,61300,20310
10110,61299,20306
10111,61292,20309
10112,61301,20308
10113,61301,20309
10114,61304,20308
10115,61294,20308
10116,61296,20309
10117,61295,20308
10118,61301,20306
10119,61294,20308
10120,61300,20306
10121,61301,20307
10122,61298,20308
10123,61299,20308
10124,61301,20308
10125,61300,20308
10126,61301,20307
10127,61300,20306
10128,61301,20308
10129,61304,20309
10130,61301,20307
10131,61301,20308
10132,61302,20306
10133,61301,20307
10134,61301,20307
10135,61301,20306
10136,61297,20306
10137,61306,20305
10138,61298,20309
10139,61298,20308
10140,61301,20308
10141,61295,20307
10142,61298,20309
10143,61300,20309
10144,61295,20309
10145,61300,20308
10146,61301,20310
10147,61298,20307
10148,61299,20309
10149,61301,20311
10150,61298,20311
10151,61299,20311
10152,61302,20311
10153,61298,20310
10154,61300,20309
10155,61298,20308
10156,61299,20309
10157,61301,20307
10158,61299,20305
10159,61304,20304
10160,61303,20308
10161,61295,20305
10162,61304,20306
10163,61301,20306
10164,61300,20308
10165,61305,20306
10166,61303,20307
10167,61301,20308
10168,61302,20307
10169,61298,20307
10170,61303,20308
10171,61303,20307
10172,61303,20303
10173,61303,20305
10174,61303,20307
10175,61304,20308
10176,61303,20307
10177,61302,20306
10178,61303,20307
10179,61301,20308
10180,61301,20308
10181,61300,20307
10182,61301,20306
10183,61302,20308
10184,61295,20308
10185,61301,20309
10186,61298,20309
10187,61303,20307
10188,61304,20308
10189,61303,20308
10190,61301,20307
10191,61299,20308
10192,61301,20308
10193,61303,20306
10194,61303,20307
10195,61305,20308
10196,61301,20308
10197,61299,20308
10198,61296,20307
10199,61302,20308
10200,61301,20306
10201,61294,20307
10202,61300,20306
10203,61299,20308
10204,61302,20306
10205,61303,20308
10206,61303,20308
10207,61302,20308
10208,61304,20306
10209,61300,20307
10210,61298,20307
10211,61303,20308
10212,61298,20306
10213,61300,20307
10214,61302,20306
10215,61297,20308
10216,61298,20307
10217,61296,20306
10218,61302,20306
10219,61301,20305
10220,61300,20307
10221,61299,20308
10222,61299,20308
10223,61298,20309
10224,61295,20307
10225,61303,20306
10226,61302,20307
10227,61301,20308
10228,61300,20306
10229,61303,20309
10230,61303,20308
10231,61297,20306
10232,61301,20306
10233,61303,20308
10234,61302,20307
10235,61301,20307
10236,61304,20304
10237,61303,20305
10238,61301,20306
10239,61303,20306
10240,61306,20306
10241,61303,20307
10242,61300,20306
10243,61307,20307
10244,61299,20305
10245,61304,20306
10246,61300,20305
10247,61298,20307
10248,61303,20306
10249,61305,20306
10250,61302,20307
10251,61298,20306
10252,61304,20305
10253,61304,20305
10254,61302,20305
10255,61298,20306
10256,61303,20307
10257,61299,20307
10258,61303,20305
10259,61302,20306
10260,61299,20305
10261,61301,20305
10262,61305,20305
10263,61308,20306
10264,61302,20306
10265,61297,20306
10266,61300,20306
10267,61305,20305
10268,61303,20306
10269,61296,20306
10270,61301,20305
10271,61303,20307
10272,61303,20307
10273,61303,20306
10274,61303,20306
10275,61303,20305
10276,61299,20305
10277,61301,20307
10278,61300,20305
10279,61305,20307
10280,61303,20307
10281,61305,20303
10282,61302,20304
10283,61301,20306
10284,61301,20305
10285,61305,20303
10286,61302,20303
10287,61304,20302
10288,61302,20304
10289,61296,20304
10290,61305,20304
10291,61307,20304
10292,61306,20304
10293,61304,20305
10294,61303,20303
10295,61302,20305
10296,61301,20305
10297,61305,20303
10298,61300,20304
10299,61305,20304
10300,61303,20304
10301,61306,20304
10302,61306,20304
10303,61306,20302
10304,61305,20303
10305,61304,20304
10306,61307,20305
10307,61298,20304
10308,61303,20305
10309,61306,20302
10310,61304,20304
10311,61303,20304
10312,61303,20303
10313,61309,20304
10314,61306,20304
10315,61308,20304
10316,61305,20303
10317,61301,20304
10318,61305,20300
10319,61305,20302
10320,61306,20302
10321,61306,20303
10322,61303,20303
10323,61307,20302
10324,61302,20303
10325,61304,20303
10326,61305,20302
10327,61304,20303
10328,61305,20304
10329,61308,20302
10330,61309,20304
10331,61308,20304
10332,61306,20303
10333,61308,20304
10334,61307,20300
10335,61299,20304
10336,61305,20304
10337,61302,20304
10338,61304,20302
10339,61306,20305
10340,61308,20305
10341,61304,20304
10342,61307,20306
10343,61307,20307
10344,61306,20307
10345,61304,20307
10346,61304,20305
10347,61297,20306
10348,61306,20304
10349,61304,20307
10350,61298,20307
10351,61301,20307
10352,61297,20307
10353,61297,20308
10354,61302,20307
10355,61300,20309
10356,61302,20307
10357,61297,20309
10358,61301,20309
10359,61298,20309
10360,61295,20309
10361,61296,20309
10362,61302,20309
10363,61298,20308
10364,61300,20309
10365,61300,20307
10366,61301,20307
10367,61302,20309
10368,61300,20307
10369,61301,20308
10370,61302,20307
10371,61298,20309
10372,61302,20308
10373,61302,20309
10374,61302,20307
10375,61299,20308
10376,61298,20306
10377,61308,20306
10378,61300,20307
10379,61303,20306
10380,61303,20307
10381,61305,20306
10382,61301,20307
10383,61304,20306
10384,61305,20305
10385,61301,20304
10386,61307,20303
10387,61303,20304
10388,61303,20306
10389,61301,20306
10390,61302,20306
10391,61301,20306
10392,61302,20304
10393,61305,20305
10394,61303,20304
10395,61300,20306
10396,61305,20304
10397,61302,20305
10398,61305,20306
10399,61299,20306
10400,61300,20308
10401,61303,20308
10402,61300,20309
10403,61302,20309
10404,61298,20307
10405,61301,20307
10406,61304,20307
10407,61300,20308
10408,61302,20308
10409,61300,20308
10410,61299,20309
10411,61301,20308
10412,61299,20308
10413,61302,20307
10414,61300,20310
10415,61296,20306
10416,61300,20309
10417,61295,20310
10418,61297,20308
10419,61299,20311
10420,61303,20311
10421,61298,20311
10422,61299,20311
10423,61300,20310
10424,61300,20312
10425,61302,20311
10426,61295,20310
10427,61299,20310
10428,61303,20310
10429,61299,20310
10430,61299,20309
10431,61298,20310
10432,61301,20308
10433,61297,20309
10434,61301,20310
10435,61297,20311
10436,61294,20311
10437,61299,20310
10438,61303,20311
10439,61298,20312
10440,61296,20310
10441,61289,20310
10442,61300,20311
10443,61294,20311
10444,61299,20313
10445,61297,20313
10446,61297,20313
10447,61301,20314
10448,61294,20314
10449,61296,20313
10450,61296,20312
10451,61296,20314
10452,61297,20314
10453,61293,20314
10454,61289,20314
10455,61293,20314
10456,61292,20310
10457,61298,20310
10458,61297,20311
10459,61297,20313
10460,61300,20309
10461,61299,20313
10462,61297,20314
10463,61295,20315
10464,61294,20315
10465,61298,20314
10466,61292,20313
10467,61293,20315
10468,61296,20315
10469,61293,20314
10470,61296,20315
10471,61291,20315
10472,61291,20314
10473,61291,20313
10474,61300,20315
10475,61289,20310
10476,61295,20310
10477,61293,20314
10478,61297,20312
10479,61294,20314
10480,61295,20315
10481,61292,20315
10482,61293,20313
10483,61297,20314
10484,61294,20310
10485,61297,20314
10486,61294,20314
10487,61292,20313
10488,61296,20312
10489,61292,20312
10490,61298,20309
10491,61300,20311
10492,61302,20312
10493,61300,20311
10494,61296,20311
10495,61299,20309
10496,61301,20310
10497,61295,20311
10498,61300,20312
10499,61296,20311
10500,61298,20311
10501,61297,20311
10502,61300,20312
10503,61296,20309
10504,61294,20311
10505,61300,20311
10506,61290,20311
10507,61296,20311
10508,61296,20312
10509,61297,20312
10510,61295,20310
10511,61298,20311
10512,61298,20312
10513,61295,20310
10514,61299,20313
10515,61300,20312
10516,61295,20313
10517,61290,20311
10518,61297,20312
10519,61293,20312
10520,61295,20312
10521,61299,20313
10522,61299,20312
10523,61296,20312
10524,61301,20312
10525,61296,20311
10526,61301,20310
10527,61300,20311
10528,61296,20309
10529,61299,20311
10530,61299,20311
10531,61301,20310
10532,61300,20306
10533,61299,20308
10534,61302,20310
10535,61303,20308
10536,61301,20310
10537,61293,20310
10538,61296,20311
10539,61294,20310
10540,61295,20310
10541,61300,20308
10542,61299,20310
10543,61299,20310
10544,61292,20309
10545,61295,20312
10546,61293,20312
10547,61300,20310
10548,61297,20311
10549,61298,20310
10550,61293,20312
10551,61291,20311
10552,61299,20312
10553,61300,20312
10554,61297,20311
10555,61294,20310
10556,61293,20311
10557,61297,20312
10558,61299,20308
10559,61295,20311
10560,61299,20307
10561,61298,20311
10562,61299,20311
10563,61292,20310
10564,61297,20310
10565,61300,20311
10566,61297,20308
10567,61301,20308
10568,61304,20308
10569,61300,20310
10570,61299,20309
10571,61298,20305
10572,61296,20309
10573,61303,20310
10574,61291,20307
10575,61297,20309
10576,61299,20309
10577,61297,20310
10578,61299,20310
10579,61299,20310
10580,61301,20307
10581,61303,20308
10582,61299,20309
10583,61303,20310
10584,61298,20310
10585,61294,20310
10586,61300,20308
10587,61296,20309
10588,61299,20308
10589,61301,20310
10590,61296,20310
10591,61298,20310
10592,61297,20309
10593,61300,20307
10594,61299,20310
10595,61296,20310
10596,61292,20310
10597,61301,20308
10598,61299,20309
10599,61302,20308
10600,61299,20309
10601,61302,20309
10602,61301,20310
10603,61292,20311
10604,61294,20311
10605,61296,20310
10606,61299,20310
10607,61301,20309
10608,61299,20309
10609,61298,20308
10610,61300,20310
10611,61298,20309
10612,61299,20310
10613,61300,20309
10614,61298,20307
10615,61301,20309
10616,61299,20309
10617,61301,20305
10618,61301,20309
10619,61303,20308
10620,61298,20306
10621,61303,20307
10622,61306,20304
10623,61302,20305
10624,61305,20305
10625,61301,20305
10626,61303,20306
10627,61308,20305
10628,61302,20305
10629,61302,20305
10630,61305,20304
10631,61303,20304
10632,61308,20304
10633,61304,20301
10634,61305,20301
10635,61305,20303
10636,61308,20297
